,Unnamed: 0,X,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
661,662,766,0.171850465,0.063205111,0.176343115,0.121038375,0.222799097,0.101760722,2.10415795,9.190892473,0.93689231,0.5339322,0.095440181,0.171850465,0.112926543,0.024316109,0.235294118,0.558238636,0.0859375,2.765625,2.6796875,0.185131195,angry
663,664,768,0.18247549899999999,0.062497128,0.188110497,0.131801105,0.233281768,0.10148066300000001,1.061517827,3.863165483,0.9353377759999999,0.45969777,0.28,0.18247549899999999,0.119820749,0.015670911000000003,0.23880597,1.283380682,0.09375,5.3828125,5.2890625,0.315805022,angry
664,665,769,0.185563168,0.061806214000000005,0.198443743,0.135141956,0.23465825399999998,0.099516299,0.981712595,3.714481184,0.9414080440000001,0.518847018,0.233774974,0.185563168,0.145943577,0.050632910999999996,0.25,1.012019231,0.125,5.953125,5.828125,0.221738159,angry
667,668,772,0.189806665,0.06511745599999999,0.208324662,0.132278876,0.24998959399999998,0.117710718,0.9737752590000001,3.194881019,0.9348370890000001,0.481128968,0.210072841,0.189806665,0.113462899,0.01972873,0.235294118,0.789663462,0.2109375,5.1796875,4.96875,0.111242138,angry
668,669,773,0.192345133,0.071146279,0.211398528,0.169295478,0.23995793899999998,0.070662461,1.215691813,3.7291544610000003,0.9175323559999999,0.396477732,0.231125131,0.192345133,0.170401973,0.022535211,0.235294118,0.54296875,0.0,2.0,2.0,0.185724432,happy
669,670,774,0.21131303699999998,0.054753203,0.21646522199999998,0.180387685,0.257651083,0.077263398,2.530203814,13.21590405,0.9055199140000001,0.366741459,0.277765108,0.21131303699999998,0.17406794399999997,0.060377358,0.275862069,0.7109375,0.1796875,3.296875,3.1171875,0.162071846,happy
671,672,776,0.197157887,0.046059872,0.207444052,0.170836278,0.22327444100000002,0.052438162999999996,3.111180048,15.5741054,0.8971860629999999,0.358317836,0.213380448,0.197157887,0.186471472,0.04519774,0.25,0.38125,0.0,0.671875,0.671875,0.364341085,happy
672,673,777,0.18955742899999997,0.06473958099999999,0.210375134,0.15395498400000002,0.23378349399999998,0.07982851,2.103380432,9.63785443,0.924462887,0.451290019,0.230482315,0.18955742899999997,0.151110107,0.050314465,0.235294118,0.604817708,0.1796875,2.8671875,2.6875,0.15380549699999999,happy
674,675,779,0.18966197,0.056823992000000004,0.186366559,0.148252947,0.236784566,0.088531618,1.225289633,3.6862726130000003,0.9209335740000001,0.41950610899999996,0.14615219699999998,0.18966197,0.133004816,0.01980198,0.19512195100000002,0.412109375,0.0,0.84375,0.84375,0.30639730600000004,happy
675,676,780,0.194518733,0.05698530000000001,0.192936078,0.156836403,0.244810401,0.08797399800000001,1.4729783109999999,5.88490026,0.92338177,0.419520839,0.276966414,0.194518733,0.147837107,0.017977528,0.271186441,0.815755208,0.0,5.1796875,5.1796875,0.22405045899999998,happy
677,678,782,0.218481144,0.037189921,0.21787781399999998,0.19867095399999998,0.24368703100000003,0.045016077,1.5521299309999999,4.770616882,0.8715167290000001,0.185490796,0.20857449100000003,0.218481144,0.18384160100000002,0.041666667000000004,0.275862069,1.175480769,0.1640625,5.8515625,5.6875,0.16346153800000002,sad
678,679,783,0.225230305,0.036361064,0.229773196,0.213896907,0.244783505,0.030886597999999998,2.925650618,14.03071944,0.84937655,0.183657066,0.235835052,0.225230305,0.17398699,0.019230768999999998,0.24242424199999998,0.742788462,0.1796875,5.765625,5.5859375,0.102606484,sad
681,682,786,0.215713469,0.041061774,0.215470942,0.18825651300000001,0.244649299,0.05639278599999999,1.387360715,4.455088786,0.885380455,0.24640273699999998,0.187975952,0.215713469,0.190145089,0.053333333,0.275862069,0.471540179,0.0,3.5234375,3.5234375,0.094320314,sad
684,685,789,0.21750103899999998,0.044750847999999996,0.220998152,0.185027726,0.257486137,0.07245841,1.280021865,3.87242228,0.888492163,0.241710462,0.17027726399999998,0.21750103899999998,0.154973535,0.015748031000000003,0.26666666699999997,1.100520833,0.1640625,6.78125,6.6171875,0.27593186,sad
687,688,792,0.225620698,0.034417831,0.222618596,0.211726755,0.253434535,0.04170778,2.363527388,9.112339902999999,0.847348764,0.147818976,0.214383302,0.225620698,0.196170613,0.021621622000000004,0.262295082,1.336458333,0.171875,6.6171875,6.4453125,0.317748918,sad
689,690,794,0.204363778,0.085952479,0.237153996,0.18721247600000002,0.266081871,0.078869396,2.805044369,11.73448343,0.8919800259999999,0.441977784,0.27672514600000003,0.204363778,0.170000801,0.016806723,0.26666666699999997,1.021763393,0.3125,6.5703125,6.2578125,0.12042639,happy
690,691,795,0.24029189899999998,0.039300795,0.25379600399999996,0.219348055,0.269695058,0.050347003,2.978713658,13.13435744,0.835877813,0.16834023399999998,0.2723449,0.24029189899999998,0.19554553,0.033970276,0.271186441,0.982421875,0.2109375,6.59375,6.3828125,0.12184266199999999,happy
691,692,796,0.232970669,0.045745305,0.243340206,0.217649485,0.265278351,0.047628866,2.468479576,9.603120537,0.8596481159999999,0.228107155,0.273072165,0.232970669,0.16814226399999999,0.043478261,0.275862069,1.336538462,0.203125,6.875,6.671875,0.24697502,happy
695,696,800,0.184558153,0.07485247,0.201760766,0.135311005,0.25293779899999996,0.117626794,1.342515721,4.799280158,0.955805925,0.669880762,0.274105263,0.184558153,0.213271812,0.044568245,0.275862069,0.679086538,0.3984375,1.1640625,0.765625,0.383503401,happy
696,697,801,0.218077629,0.044834145,0.22158851699999998,0.20122488,0.247578947,0.046354067,1.631049151,5.118370108,0.8826894059999999,0.305616599,0.21140669899999998,0.218077629,0.18079822399999998,0.016410256,0.275862069,0.9609375,0.2109375,4.59375,4.3828125,0.236665295,sad
697,698,802,0.225592956,0.039697933,0.225,0.211666667,0.256666667,0.045,2.5621618230000003,10.73324756,0.853984602,0.21436111,0.21583333300000002,0.225592956,0.20688737899999998,0.02640264,0.275862069,0.46428571399999996,0.265625,1.1171875,0.8515625,0.24982357100000002,sad
698,699,803,0.246008371,0.036667779,0.257777778,0.231111111,0.2725,0.041388889,2.9710030780000003,13.10261557,0.8253720309999999,0.146703819,0.27555555600000003,0.246008371,0.19176468,0.03125,0.275862069,1.125,0.1796875,6.125,5.9453125,0.306883655,sad
699,700,804,0.237590115,0.034803625,0.244893832,0.219130435,0.264145602,0.045015167,3.4001441189999997,17.12949524,0.826211652,0.146416057,0.264145602,0.237590115,0.21526599100000002,0.024096386,0.271186441,0.8359375,0.0,6.4453125,6.4453125,0.176565657,sad
701,702,806,0.215190854,0.069630065,0.23442495100000002,0.210136452,0.26362573100000003,0.053489279,2.7264939989999997,11.6063478,0.8875464940000001,0.42630464,0.263898635,0.215190854,0.160649632,0.041558442,0.271186441,0.9441964290000001,0.0,5.140625,5.140625,0.249824643,sad
702,703,807,0.249354204,0.035148267999999996,0.26116959100000003,0.23251462,0.272631579,0.040116959,3.608756565,18.06348831,0.797320114,0.127755838,0.271812865,0.249354204,0.194824694,0.017259978,0.275862069,1.213727679,0.2734375,5.7578125,5.484375,0.230659654,sad
703,704,808,0.240911684,0.039905668,0.250512821,0.228974359,0.267692308,0.038717949,2.7474631769999998,10.91598737,0.835021473,0.198757,0.272564103,0.240911684,0.15954796,0.055749129,0.271186441,0.882324219,0.0,6.734375,6.734375,0.151972158,sad
704,705,809,0.21110563,0.066973697,0.22828202600000003,0.203535253,0.257477656,0.053942403,1.70458971,5.211094084,0.8996571090000001,0.407200175,0.26554121199999997,0.21110563,0.20101735699999998,0.08556149699999999,0.275862069,0.45377604200000005,0.0,1.0703125,1.0703125,0.185136032,angry
706,707,811,0.23729908600000002,0.039196167999999997,0.24516746399999997,0.226143541,0.264995215,0.038851675,2.25592347,7.701950515,0.849677701,0.20042167100000002,0.261779904,0.23729908600000002,0.202648855,0.016227181,0.275862069,0.924107143,0.0,5.390625,5.390625,0.135340022,angry
707,708,812,0.22976268600000002,0.052750647000000005,0.246153846,0.215128205,0.265384615,0.05025641,2.8595325610000004,12.28948869,0.871021688,0.333921874,0.263076923,0.22976268600000002,0.18608723600000002,0.026890756000000002,0.262295082,1.329166667,0.34375,6.8046875,6.4609375,0.218517879,angry
708,709,813,0.184400712,0.06736484400000001,0.199798995,0.147504188,0.23614740399999998,0.088643216,1.464648776,5.2859423119999995,0.9551679359999999,0.689289052,0.210117253,0.184400712,0.159562808,0.033195021,0.253968254,0.9775390629999999,0.5,2.453125,1.953125,0.332285714,angry
709,710,814,0.175987545,0.077644709,0.18536824899999998,0.133355155,0.244026187,0.110671031,1.6158772730000002,6.413796155,0.9591771809999999,0.6997599,0.278625205,0.175987545,0.17727886899999998,0.024502297000000003,0.275862069,0.90234375,0.0,2.4453125,2.4453125,0.26442398,angry
710,711,815,0.18430419899999997,0.069417352,0.188507719,0.137118353,0.24998284699999998,0.11286449400000001,1.425009982,5.5713699960000005,0.953596405,0.640678327,0.276878216,0.18430419899999997,0.18417920000000002,0.017003188,0.271186441,1.016145833,0.40625,4.4140625,4.0078125,0.23346828600000002,angry
711,712,816,0.188194081,0.06434731099999999,0.20386363600000001,0.13727272699999998,0.2425,0.10522727300000001,1.341268688,4.864648515,0.946617299,0.561778134,0.22363636399999998,0.188194081,0.158963732,0.021857922999999998,0.246153846,0.9168526790000001,0.40625,2.796875,2.390625,0.28594771199999997,angry
713,714,826,0.235197825,0.037577902,0.245034415,0.22245821,0.260176991,0.037718781,1.844660294,5.4155231839999995,0.85384215,0.198571233,0.263756146,0.235197825,0.19657784600000003,0.059925094000000005,0.262295082,1.05078125,0.2421875,6.8828125,6.640625,0.11909502300000001,angry
715,716,828,0.236843417,0.047033028,0.25210626199999997,0.221821632,0.266982922,0.04516129,3.117000977,14.72112777,0.852424009,0.259270712,0.27654649,0.236843417,0.19569185,0.025974026,0.275862069,1.633854167,0.265625,6.65625,6.390625,0.345616486,angry
716,717,829,0.231937592,0.039193025,0.23524069,0.22150772,0.25558583100000004,0.034078111,1.864314676,5.531591658,0.847446932,0.211689285,0.248719346,0.231937592,0.19461647699999998,0.063492063,0.26666666699999997,1.0546875,0.2265625,4.671875,4.4453125,0.227533685,angry
719,720,832,0.249236846,0.029306907000000004,0.257631579,0.234736842,0.269210526,0.034473684,3.028443207,13.14549888,0.8058174790000001,0.089134398,0.266842105,0.249236846,0.215507602,0.019393939,0.275862069,1.327083333,0.2578125,6.9296875,6.671875,0.21119103399999997,angry
720,721,833,0.22063806600000002,0.050723669000000006,0.23457227100000003,0.189144543,0.259075713,0.06993117,1.6797335759999998,5.334507218,0.893842941,0.316965994,0.257974435,0.22063806600000002,0.144856003,0.019393939,0.275862069,1.055245536,0.2265625,5.53125,5.3046875,0.212869605,happy
721,722,834,0.21566859800000002,0.063721212,0.233426854,0.192184369,0.263446894,0.071262525,2.198894765,8.370588237,0.892921871,0.360694335,0.263727455,0.21566859800000002,0.14798831,0.021361816000000002,0.258064516,1.051682692,0.2578125,4.921875,4.6640625,0.230457845,happy
722,723,835,0.23044006,0.041002446,0.23995530699999998,0.209608939,0.262480447,0.052871508,1.6056568740000001,4.925601844,0.870645885,0.207156951,0.264357542,0.23044006,0.161167972,0.024767802000000002,0.246153846,0.8941761359999999,0.171875,5.84375,5.671875,0.11666666699999999,happy
723,724,836,0.232743228,0.039429554,0.235406284,0.21568797399999998,0.265135428,0.049447454,2.429694514,9.641377452,0.8535495390000001,0.19638420899999998,0.264528711,0.232743228,0.181160655,0.018648019,0.271186441,0.9488636359999999,0.21875,6.875,6.65625,0.21056338,happy
724,725,837,0.22042414100000002,0.05466854,0.23257657699999998,0.20381982,0.261081081,0.057261260999999994,2.0686538740000002,7.303675991,0.893353409,0.393793254,0.265117117,0.22042414100000002,0.173332414,0.035555556,0.275862069,1.047851563,0.2109375,5.1328125,4.921875,0.219470899,happy
725,726,838,0.22896231600000003,0.042286784,0.23432432399999997,0.21621621600000002,0.256486486,0.04027027,2.2496936730000003,8.202774168,0.859892019,0.253956908,0.235405405,0.22896231600000003,0.153224618,0.020671835,0.275862069,1.12890625,0.2265625,6.0703125,5.84375,0.20773344300000002,happy
726,727,839,0.237013174,0.039242619,0.24756756800000002,0.22027027,0.264324324,0.044054054,2.331477081,8.477076852,0.8492165779999999,0.200903599,0.265675676,0.237013174,0.177249803,0.016494845,0.271186441,1.564174107,0.2578125,6.609375,6.3515625,0.324628631,happy
729,730,842,0.18115236199999998,0.064620545,0.161997919,0.139271592,0.24037461,0.101103018,1.955390177,7.337469596,0.919646685,0.480670964,0.140145682,0.18115236199999998,0.136617938,0.04776119400000001,0.271186441,0.4453125,0.1484375,0.703125,0.5546875,0.33943662,sad
730,731,843,0.178959833,0.055593005,0.171612903,0.141893861,0.22872008300000002,0.08682622300000001,1.56116309,5.34347791,0.9226310529999999,0.463291639,0.23221644100000002,0.178959833,0.131720018,0.028469751,0.262295082,0.37565104200000005,0.0,0.7578125,0.7578125,0.32052483600000004,sad
733,734,846,0.17565594699999998,0.064460394,0.17282565100000002,0.13298597199999998,0.231743487,0.098757515,0.872087458,3.88793171,0.942275758,0.498562981,0.154869739,0.17565594699999998,0.136042878,0.019417476,0.24242424199999998,0.644230769,0.1015625,4.59375,4.4921875,0.12072463800000001,sad
734,735,847,0.175644448,0.06357789900000001,0.153799043,0.132363636,0.23391387600000002,0.101550239,1.828237818,6.720281336,0.912733626,0.411852018,0.143349282,0.175644448,0.114112305,0.018475751000000002,0.25,0.597450658,0.0,5.4296875,5.4296875,0.167837495,sad
737,738,850,0.177864684,0.063723905,0.165526316,0.130526316,0.231842105,0.101315789,1.134060303,3.8330859680000002,0.92953763,0.470107027,0.227894737,0.177864684,0.12273054300000001,0.016949153,0.231884058,0.690625,0.0078125,3.0546875,3.046875,0.20934065899999998,sad
738,739,851,0.185095051,0.064421964,0.159200727,0.1373297,0.252279746,0.114950045,1.88761126,6.638979977000001,0.8986395140000001,0.36833743399999996,0.153097184,0.185095051,0.127335999,0.044198895,0.258064516,0.5160845589999999,0.0,4.59375,4.59375,0.165603741,sad
739,740,852,0.173161305,0.061697577,0.155431976,0.139026812,0.233008937,0.093982125,2.133547189,7.9935984520000005,0.8911227429999999,0.340404548,0.154597815,0.173161305,0.144932118,0.02413273,0.271186441,0.623828125,0.0,4.421875,4.421875,0.178347075,sad
741,742,854,0.18076149800000002,0.062095339000000006,0.158156484,0.141350482,0.24398713800000002,0.10263665599999999,2.04673898,6.940329577999999,0.90425718,0.40241830799999995,0.14615219699999998,0.18076149800000002,0.138283769,0.04938271599999999,0.25,0.47005208299999995,0.0,1.578125,1.578125,0.306030603,happy
743,744,856,0.17468620199999998,0.07305795799999999,0.168407908,0.137523413,0.236295525,0.098772112,1.08051383,3.6012269569999997,0.93506828,0.49757582,0.276212279,0.17468620199999998,0.137865989,0.042105263,0.275862069,0.38494318200000005,0.0078125,0.6015625,0.59375,0.318421053,happy
749,750,862,0.191687188,0.065169462,0.21417118100000002,0.13378114800000002,0.251787649,0.118006501,1.358609195,4.282338831000001,0.917290497,0.436801741,0.133174431,0.191687188,0.125818912,0.017758047,0.23880597,0.618607955,0.1171875,2.8359375,2.71875,0.164367816,sad
751,752,864,0.192548208,0.06033866,0.20985138,0.14118896,0.248195329,0.107006369,1.15079242,3.74532378,0.9177372290000001,0.415119745,0.151889597,0.192548208,0.12464599900000001,0.057553957,0.271186441,0.302083333,0.0,0.6328125,0.6328125,0.384960718,sad
755,756,868,0.1719987,0.08220823299999999,0.170738814,0.134318418,0.25028095699999997,0.115962539,1.354734765,4.726278703,0.932229298,0.50044052,0.260770031,0.1719987,0.122696529,0.015763547,0.23880597,0.49609375,0.0,5.375,5.375,0.14534883699999998,sad
756,757,869,0.155484285,0.080837931,0.168495575,0.12251720699999999,0.211720747,0.08920354,2.2421399930000003,11.66125199,0.946717464,0.64954182,0.16987217300000002,0.155484285,0.161143261,0.086486486,0.262295082,0.739783654,0.0,4.9296875,4.9296875,0.220681458,angry
757,758,870,0.173783385,0.069524931,0.187777778,0.156111111,0.22083333300000002,0.064722222,1.770125494,6.6029931589999995,0.925438416,0.508476563,0.171388889,0.173783385,0.19246862,0.074418605,0.262295082,0.708533654,0.0,5.0390625,5.0390625,0.200775194,angry
758,759,871,0.18297351899999997,0.072336289,0.195405405,0.15027027,0.23972973,0.089459459,0.965121847,3.7185429880000003,0.941984879,0.531148553,0.152162162,0.18297351899999997,0.145010133,0.036281179,0.262295082,0.646033654,0.0,4.8828125,4.8828125,0.209333333,angry
759,760,872,0.193649283,0.054856077,0.202992922,0.168736097,0.230738119,0.062002022000000004,1.825592279,6.512186067000001,0.911647608,0.433684156,0.23187057600000002,0.193649283,0.18710178100000002,0.041131105,0.258064516,0.967447917,0.1640625,5.6171875,5.453125,0.21620213600000002,angry
763,764,876,0.201274549,0.07203147,0.22138888899999998,0.185555556,0.245555556,0.06,2.3170985930000003,9.045357565,0.9024324770000001,0.42050481799999995,0.23055555600000002,0.201274549,0.21382309600000002,0.056939502,0.275862069,0.576923077,0.2265625,1.5234375,1.296875,0.310240964,angry
764,765,885,0.166516234,0.070308361,0.165588517,0.14174162699999998,0.208191388,0.066449761,2.2988614569999997,9.699080862,0.910334695,0.35401097600000003,0.143617225,0.166516234,0.149122491,0.039215686,0.25,0.8704044120000001,0.0,4.890625,4.890625,0.23352635800000002,angry
765,766,886,0.184974048,0.058989325999999995,0.18363815100000003,0.138761062,0.23264503399999997,0.093883972,1.324583716,4.720849497,0.930397389,0.48193152899999997,0.23347099300000002,0.184974048,0.143020955,0.030769231,0.262295082,1.057904412,0.1171875,4.21875,4.1015625,0.24095238100000002,angry
770,771,891,0.155053441,0.081053319,0.16866738899999997,0.118916576,0.215081257,0.09616468,1.9765907169999999,9.369687763,0.9301996459999999,0.46579244700000005,0.171397616,0.155053441,0.122099524,0.016393443,0.26666666699999997,0.37109375,0.0,1.8203125,1.8203125,0.12507664,angry
771,772,892,0.191174525,0.049271250999999995,0.193113402,0.161360825,0.226597938,0.065237113,1.566784103,5.1078001539999995,0.910309643,0.392596382,0.23237113399999998,0.191174525,0.17070493899999997,0.064,0.253968254,0.700120192,0.1484375,5.359375,5.2109375,0.187531234,angry
773,774,894,0.183394251,0.06105147599999999,0.178314256,0.14830385,0.235130073,0.08682622300000001,1.2211333420000001,4.170631001,0.9326212859999999,0.495241107,0.16869927199999998,0.183394251,0.144680801,0.018823529,0.271186441,0.578125,0.0,3.1953125,3.1953125,0.156034674,happy
774,775,895,0.20567311600000002,0.059509152,0.227027027,0.147027027,0.259189189,0.112162162,2.108274722,9.219494506,0.904337081,0.34471604899999997,0.232162162,0.20567311600000002,0.11887410400000001,0.025,0.23880597,1.2015625,0.0,6.3203125,6.3203125,0.165018541,happy
775,776,896,0.206304433,0.05234077400000001,0.214904459,0.166751592,0.250276008,0.08352441599999999,1.43753978,5.380936102000001,0.91129013,0.34097825200000004,0.230658174,0.206304433,0.167847259,0.017837235,0.275862069,0.330965909,0.0,0.59375,0.59375,0.33771929799999995,happy
778,779,899,0.19832118899999998,0.061115299000000005,0.217430168,0.142346369,0.25403352,0.111687151,1.517478427,5.159545466,0.918262758,0.436628766,0.232759777,0.19832118899999998,0.127427635,0.029250457,0.275862069,0.7890625,0.2265625,3.7578125,3.53125,0.15806293,happy
781,782,902,0.199197259,0.03797649,0.197205742,0.17443062199999998,0.22775119600000002,0.053320574,1.889134295,6.271585891,0.88261657,0.27009924399999996,0.17148325399999997,0.199197259,0.17217911800000002,0.02725724,0.24242424199999998,0.61875,0.1484375,3.15625,3.0078125,0.153061224,sad
782,783,903,0.21204155600000002,0.040666833,0.21444444399999998,0.18333333300000001,0.238055556,0.054722222,1.7365323430000001,6.252022872,0.886596653,0.220643178,0.22777777800000001,0.21204155600000002,0.19126386199999998,0.021709634,0.271186441,1.151785714,0.140625,6.890625,6.75,0.19640313399999998,sad
785,786,906,0.211626956,0.040554467999999996,0.217892791,0.18166358600000002,0.23756007399999998,0.055896488,1.9979683480000001,7.410497551000001,0.883066107,0.223929689,0.21375231100000003,0.211626956,0.203605686,0.075117371,0.271186441,0.819852941,0.1484375,6.9921875,6.84375,0.104594749,sad
788,789,909,0.20623654100000002,0.04005296,0.21271719,0.173641405,0.233419593,0.059778189,1.576171283,5.087008504,0.8817076159999999,0.213746132,0.228761553,0.20623654100000002,0.184155185,0.018327606,0.246153846,0.8265625,0.1640625,5.1796875,5.015625,0.182020472,sad
790,791,911,0.199224693,0.037745189,0.19736842100000002,0.172105263,0.226315789,0.054210525999999995,2.399847265,10.70271932,0.8789509679999999,0.19611946800000002,0.226052632,0.199224693,0.17748623,0.074418605,0.25,1.125,0.140625,6.546875,6.40625,0.214065041,sad
792,793,913,0.21709059600000002,0.041103662,0.21594594600000003,0.18972973,0.256216216,0.066486486,1.5196001469999998,5.035098882,0.881765474,0.194375813,0.191351351,0.21709059600000002,0.208655237,0.016293279,0.275862069,0.8549107140000001,0.0390625,5.390625,5.3515625,0.172038181,happy
793,794,914,0.21885523199999998,0.048892807,0.225146199,0.211500975,0.252436647,0.040935673,2.9038539969999997,12.34317562,0.872335051,0.32729438,0.219688109,0.21885523199999998,0.186414893,0.05839416099999999,0.262295082,1.107142857,0.2265625,5.390625,5.1640625,0.240661003,happy
794,795,915,0.21550204899999997,0.038201461,0.22078468899999998,0.185148325,0.24704306199999998,0.061894737000000005,1.568624801,5.144866358,0.879531816,0.176100452,0.263655502,0.21550204899999997,0.201668997,0.076923077,0.271186441,0.872767857,0.0,6.9140625,6.9140625,0.18018252899999998,happy
796,797,917,0.23273570699999999,0.034431937999999995,0.23510436399999998,0.222618596,0.257419355,0.034800759,2.82632657,12.12564843,0.8398106390000001,0.17027309,0.235635674,0.23273570699999999,0.20054006300000002,0.067510549,0.275862069,1.0328125,0.171875,5.203125,5.03125,0.208185448,happy
797,798,918,0.224678077,0.067353757,0.251102204,0.214629259,0.268777555,0.054148297000000005,2.8072025889999996,11.22196724,0.8742382879999999,0.345616446,0.27523046100000004,0.224678077,0.178805145,0.046376812,0.275862069,0.705528846,0.2734375,3.0078125,2.734375,0.16904761899999998,happy
798,799,919,0.242918131,0.033022711,0.251574953,0.227931689,0.267248577,0.039316888,2.331544328,8.204963337,0.83535813,0.105329279,0.26432637600000003,0.242918131,0.205593508,0.061302682000000004,0.262295082,0.9765625,0.171875,6.9296875,6.7578125,0.176967541,happy
800,801,921,0.22292126199999998,0.03286509,0.230621242,0.20957915800000002,0.24240481,0.032825651000000004,2.495157846,9.923180842999999,0.84503673,0.16638104199999998,0.232024048,0.22292126199999998,0.20784114,0.021333333,0.262295082,1.021205357,0.171875,4.34375,4.171875,0.295303947,sad
801,802,922,0.206577565,0.04373772099999999,0.19878072800000002,0.17840708,0.243382498,0.064975418,1.699798994,5.789315226,0.888965665,0.273147788,0.19520157300000002,0.206577565,0.17851229,0.02247191,0.258064516,1.028846154,0.15625,4.1875,4.03125,0.274386305,sad
804,805,925,0.224472052,0.037267708,0.225875598,0.210066986,0.252133971,0.042066985999999994,1.99893967,6.961624835,0.8660163259999999,0.19764536600000002,0.229894737,0.224472052,0.207503317,0.030947776,0.275862069,1.1162683820000001,0.0,5.5546875,5.5546875,0.227285513,sad
805,806,926,0.238406323,0.039747798,0.251052632,0.226578947,0.263684211,0.037105263,2.555244094,10.002770199999999,0.838608868,0.20479455100000002,0.264473684,0.238406323,0.196827668,0.062015504000000006,0.275862069,0.9794921879999999,0.234375,4.6640625,4.4296875,0.251826657,sad
806,807,927,0.235899912,0.028923155,0.233937153,0.222033272,0.257744917,0.035711645,2.3256736140000003,8.535751075,0.827187124,0.10244084199999999,0.233678373,0.235899912,0.216124747,0.033826638,0.275862069,0.99609375,0.21875,6.8203125,6.6015625,0.176646943,sad
807,808,928,0.243190999,0.033053068,0.255617225,0.23230622,0.262583732,0.030277512000000003,3.518321406,17.59440365,0.813127432,0.137758352,0.261779904,0.243190999,0.221077147,0.054237288,0.275862069,1.596875,0.2109375,6.890625,6.6796875,0.33625731,sad
808,809,929,0.20117208,0.058544634000000005,0.216684685,0.186918919,0.236108108,0.049189189,2.2429297530000003,9.46694805,0.91178586,0.456346325,0.22627027,0.20117208,0.195503442,0.069565217,0.258064516,0.953125,0.1953125,4.1015625,3.90625,0.23625,angry
811,812,932,0.21642947699999998,0.043289309000000005,0.221794872,0.194358974,0.247179487,0.052820513,1.540331294,5.200589111,0.8920635370000001,0.28628623,0.227948718,0.21642947699999998,0.201098026,0.041666667000000004,0.271186441,0.920410156,0.1796875,6.9921875,6.8125,0.173853211,angry
812,813,933,0.219219385,0.05414031,0.224756757,0.20962162199999998,0.25981982,0.050198198,2.170808389,7.166404281,0.885632126,0.387265309,0.262342342,0.219219385,0.183516653,0.017094017,0.275862069,1.239257813,0.21875,6.9375,6.71875,0.195193798,angry
813,814,934,0.19679784600000003,0.087352745,0.229894737,0.176842105,0.261779904,0.08493779900000001,2.1201888280000003,7.930367471,0.9054639999999999,0.415852413,0.266334928,0.19679784600000003,0.193198486,0.021978022000000003,0.275862069,1.463727679,0.3125,6.1640625,5.8515625,0.23169354,angry
814,815,935,0.233717645,0.051589657000000004,0.253684211,0.21947368399999997,0.267894737,0.048421053,2.6505341540000003,9.948088452999999,0.86501032,0.307321819,0.271052632,0.233717645,0.162138193,0.018979833999999998,0.275862069,0.917708333,0.171875,5.1484375,4.9765625,0.204530164,angry
816,817,945,0.205699861,0.04754956900000001,0.20375711600000002,0.176394687,0.244402277,0.06800759,2.16848158,8.882713322,0.899167105,0.35134922399999996,0.198444023,0.205699861,0.19354335,0.040609137000000003,0.262295082,1.342708333,0.1484375,4.5390625,4.390625,0.22674123,angry
817,818,946,0.202828244,0.041793643,0.21140669899999998,0.176842105,0.230430622,0.053588517,2.200420538,8.306666822,0.8894821279999999,0.303830504,0.230966507,0.202828244,0.16852245100000002,0.032064128,0.271186441,1.222916667,0.171875,4.1171875,3.9453125,0.24483734100000001,angry
819,820,948,0.22527106100000002,0.043515739000000005,0.231462926,0.199759519,0.259799599,0.06004008,1.4910078359999999,4.35176671,0.885116075,0.255711466,0.258677355,0.22527106100000002,0.20441951,0.08510638300000001,0.26666666699999997,1.544642857,0.2265625,6.8984375,6.671875,0.21419564,angry
820,821,949,0.197791468,0.03620226,0.19839196,0.17775544399999998,0.22231155800000002,0.044556114,1.817480583,5.470671707999999,0.8759997909999999,0.262510111,0.228643216,0.197791468,0.17279434899999999,0.033684211,0.228571429,1.047697368,0.1640625,4.6328125,4.46875,0.186577312,angry
821,822,950,0.20433052899999998,0.045732108,0.21383966199999999,0.186194093,0.23392405100000002,0.047729957999999996,2.464669319,9.969597975,0.8875003340000001,0.34867950600000003,0.23392405100000002,0.20433052899999998,0.15574002,0.015936255,0.25,1.5221354169999999,0.1796875,6.875,6.6953125,0.24771775699999998,angry
823,824,952,0.230620305,0.034954001,0.23547104600000002,0.214900605,0.258703544,0.043802939000000006,2.280280668,8.202971499,0.85278284,0.158059382,0.263059637,0.230620305,0.199583806,0.02020202,0.26666666699999997,1.677951389,0.1953125,6.75,6.5546875,0.17079155899999998,angry
824,825,953,0.22673491199999998,0.034314742999999995,0.22932254800000001,0.213751264,0.248008089,0.034256825,2.3492864819999997,8.99758217,0.8539653890000001,0.171414187,0.229888777,0.22673491199999998,0.18030876399999998,0.020860495,0.275862069,0.39583333299999995,0.2109375,0.6640625,0.453125,0.347962382,happy
825,826,954,0.23257615,0.036372546,0.23571279899999997,0.217065557,0.260187305,0.043121748,2.001070894,6.613270826,0.854559464,0.17665032,0.23250780399999998,0.23257615,0.166999902,0.022727273,0.275862069,1.223772321,0.0390625,5.7265625,5.6875,0.22569738,happy
